
2032-04-08T00:00:00	260928000.0	-27368286.662823867,-63942886.27636103,-2757008.949527569	103649248.20311755,-30759741.354145784,-6417341.091719523	-142737801.13935933,-46828506.308687076,20960.886314880103	104737087.27906802,198368547.79063424,1591672.3267102093	240337530.6910038,-735498348.299629,-2313665.001183927	152632530.60233468,1340538513.033914,-29389544.330317676	193099713.82685062,2845785087.8493996,8063043.6205307245	4313506984.554731,1145255639.5711336,-122993610.4815892	-503620.9247345979,135950.4193037148,16615.345801478485	454419068.39973706,204582695.97821033,-18625847.75647053	-7112282291.871121,1438741570.378437,-2258190218.382721	
2032-04-13T00:00:00	261360000.0	-11404738.177123843,-68635595.65358186,-4604541.495440327	106856332.4752738,-16074473.621253978,-6400500.321982503	-138398070.32405943,-58911113.42104776,21880.31625488028	95772856.9054897,203946735.36124188,1928310.688971758	245628598.7829607,-733459525.768965,-2440531.403727174	148260697.90778062,1340996702.9818912,-29223434.18797952	190142829.8290712,2845845078.5369654,8101554.711040378	4312888701.22183,1147538896.333495,-123026382.0368616	-507282.80823333684,133752.30494375856,16689.153297479003	452041873.88264173,210994851.0620461,-19685486.60330674	-7113096753.004269,1437064257.6248014,-2259116659.5041	
2032-04-18T00:00:00	261792000.0	5348866.924714398,-68327114.4644133,-6115769.561185546	108000276.67180604,-1077868.3361575275,-6260344.955846325	-133047008.1013965,-70560780.12558879,22761.451391991228	86600436.60659823,209084295.24428877,2260817.490357369	250906508.83358118,-731381484.9863626,-2567266.470299989	143887366.0056309,1341441372.2969358,-29057029.23038125	187185742.3046796,2845902026.3079185,8140057.085858703	4312269216.287053,1149821833.40934,-123059119.3165614	-510929.7178884805,131517.99353115764,16762.39349536627	449574818.5156783,217365120.5056011,-20741213.286416426	-7113910812.326919,1435386863.6936677,-2260042973.00687	
2032-04-23T00:00:00	262224000.0	21649291.57872916,-62867109.2034565,-7164397.0473799	107055004.7365341,13941883.47671883,-5999334.351052876	-126727947.09284233,-81694250.52282514,23598.53483408317	77242075.90241301,213775934.786847,2588536.481606096	256170964.36086637,-729264296.0426066,-2693863.276473969	139512578.85755473,1341872515.4439247,-28890331.112564087	184228454.37908915,2845955930.65887,8178550.702831626	4311648529.915267,1152104450.159489,-123091822.31133622	-514560.98854140186,129247.98268452236,16835.045540990126	447018684.6079293,223692380.5775787,-21792831.661748838	-7114724469.907224,1433709388.702881,-2260969158.8749475	
2032-04-28T00:00:00	262656000.0	36119988.51559218,-52280273.51156196,-7626208.200124029	104034105.62299366,28694960.298417106,-5622238.738359751	-119490822.07207644,-92232666.13848549,24386.1677544415	67719866.26453134,218017479.58541316,2910838.7237213105	261421668.9988956,-727108031.3284421,-2820314.890861064	135136380.44906712,1342290127.0453467,-28723341.493261874	181270969.17885068,2846006791.089695,8217035.519803882	4311026642.271669,1154386745.9448397,-123124491.01184249	-518176.00998879917,126942.81823018257,16907.09456672446	444374265.363146,229975522.58916435,-22840147.601368118	-7115537725.8133545,1432031832.7702296,-2261895217.0922785	
2032-05-03T00:00:00	263088000.0	47170243.05674171,-36874189.4367724,-7380468.3501000535	98990929.35264295,42895303.00362384,-5136070.587839091	-111391714.81342208,-102102044.24824779,25119.36494411528	58055690.95850081,221805828.854377,3227122.881945491	266658326.51615518,-724912765.5397744,-2946614.375502616	130758814.7888726,1342694201.8814332,-28556062.034876287	178313289.83165056,2846054607.103527,8255511.494621754	4310403553.521787,1156668720.1263673,-123157125.4087463	-521774.2151796599,124603.10038206691,16978.531756107637	441642364.5987345,236213452.8750307,-23882968.998599418	-7116350580.113493,1430354196.0134442,-2262821147.642832	
2032-05-08T00:00:00	263520000.0	52951791.15590321,-17467187.414927896,-6324568.835251889	92017967.37255335,56266042.21336609,-4549974.209281269	-102492372.809193,-111233707.37374362,25793.538333140314	48271180.208059646,225138909.92621022,3536815.371181205	271880640.83400065,-722678575.6827437,-3072754.786261767	126379925.9082086,1343084734.8902879,-28388494.403453708	175355419.4663083,2846099378.2067695,8293978.585130215	4309779263.831478,1158950372.0651243,-123189725.49272287	-525355.0729625836,122229.50960918824,17049.356505230222	438823796.4700056,242405092.7701614,-24921105.772418164	-7117163032.875844,1428676478.5501995,-2263746950.510606	
2032-05-13T00:00:00	263952000.0	51473341.16888528,4216072.70118872,-4416860.164643185	83245498.02142045,68544867.5056833,-3875073.7522305027	-92859706.25513753,-119564665.35483536,26404.548019096255	38387671.42834897,228015632.35393894,3839370.36897102	277088316.0452587,-720405541.07866,-3198729.1732204556	121999757.86018386,1343461721.1680145,-28220640.26866007	172397361.2127723,2846141103.9090905,8332436.749175072	4309153773.366931,1161231701.1222405,-123222291.25445652	-528918.105316439,119822.86034566823,17119.58316176697	435919385.1995997,248549378.58271593,-25954369.871105492	-7117975084.1686325,1426998680.498114,-2264672625.679624	
2032-05-18T00:00:00	264384000.0	41155164.69880802,25054266.748306163,-1767585.1988537023	72839489.37605959,79489238.11077598,-3124280.537884552	-82565269.57250832,-127037951.28550874,26948.73220294714	28426174.250281606,230435842.03201982,4134269.711649239	282281056.4329619,-718093743.3688079,-3324530.5810803473	117618354.71912578,1343825155.968845,-28052501.30375713	169439118.2021211,2846179783.723434,8370885.944601655	4308527082.294664,1163512706.6589224,-123254822.68464077	-532462.9758692542,117384.1706793086,17189.25564984574	432929964.81202275,254645261.56315205,-26982575.27519628	-7118786734.06009,1425320801.9747493,-2265598173.133937	
2032-05-23T00:00:00	264816000.0	22137574.426038772,40504163.93609089,1239066.3826990444	60998765.89849907,88881328.32234892,-2312061.5621858276	-71684730.40884054,-133602910.82803068,27422.886161401868	18407340.040645625,232400275.7003474,4421022.68862544	287458566.4892448,-715743266.5191164,-3450152.0495668054	113235760.57991354,1344175034.705266,-27884079.185578287	166480693.56655475,2846215417.166014,8409326.129255176	4307899190.781524,1165793388.0364554,-123287319.77397859	-535989.7018107445,114914.65533490745,17258.4671665937	429856378.87318397,260691707.86978835,-28005537.999741863	-7119597982.61847,1423642843.0976098,-2266523592.8576202	
2032-05-28T00:00:00	265248000.0	-2279844.163030033,46177090.94109923,3941822.205093514	47951462.07111501,96532596.50331838,-1454172.0574057177	-60297329.142289616,-139215447.496369,27824.314878560603	8351435.613056462,233910516.14864683,4699165.748782396	292620550.93436575,-713354196.8247223,-3575586.6138342023	108852019.55732736,1344511352.9481483,-27715375.594504714	163522090.43939635,2846248003.7563267,8447757.260981679	4307270098.994688,1168073744.616202,-123319782.51318187	-539498.8857961528,112415.45353989984,17327.360048373797	426699480.23475564,266687698.5310602,-29023076.09588998	-7120408829.912045,1421964803.9841437,-2267448884.8347764	
2032-06-02T00:00:00	265680000.0	-26345382.98122077,40691825.5402365,5700344.712115467	33950804.79447285,102287864.89497522,-567356.0726330653	-48485333.39212148,-143838226.05689564,28150.842032261193	-1721679.1758824792,234968948.39028823,4968262.131621733	297766714.7358639,-710926622.9144189,-3700827.3048721254	104467175.7853934,1344834106.4268732,-27546392.21444255	160563311.9550872,2846277543.017145,8486179.29762721	4306639807.101663,1170353775.7596052,-123352210.89297205	-542991.5898954654,109887.14605539289,17396.07556346208	423460130.7833533,272632229.4049115,-30035009.65178791	-7121219276.009099,1420286684.7517426,-2268374049.0495367	
2032-06-07T00:00:00	266112000.0	-45049837.93662155,26481225.63652756,6254114.345035838	19270286.42564062,106028800.27344157,330979.895134829	-36333489.508060455,-147440833.99251506,28400.7881700024	-11792570.250744898,235578717.0210358,5227901.435176581	302896763.1278091,-708460635.7549725,-3825867.149912864	100081273.41674285,1345143291.029448,-27377130.73279947	157604361.24918884,2846304034.4745307,8524592.197037697	4306008315.270283,1172633480.8281817,-123384604.9040795	-546468.7951048935,107329.61325268008,17464.693533990707	420139201.19484633,278524311.1357284,-31041160.792859253	-7122029320.977937,1418608485.5177407,-2269299085.486055	
2032-06-12T00:00:00	266544000.0	-56153621.778900646,7590835.174020804,5728399.99193119	4198311.933607882,107676692.58212453,1223113.963411741	-23928472.427674882,-149999903.73508865,28573.018285118043	-21842244.870889068,235743684.93992847,5477699.13260363	308010401.6301649,-705956328.6552633,-3950699.1728444397	95694356.62195712,1345438902.802614,-27207592.8404606	154645241.45837593,2846327477.657829,8562995.917058825	4305375623.668713,1174912859.183531,-123416964.53724384	-549931.0534016546,104742.39416278069,17533.230495710857	416737570.6940624,284362969.1089244,-32041353.681525894	-7122838964.886875,1416930206.3994167,-2270223994.1285133	
2032-06-17T00:00:00	266976000.0	-59658023.15366593,-12432171.196752042,4413233.556571512	-10967575.844468744,107194439.75277418,2091369.3355322406	-11358337.089744492,-151499198.06380886,28666.92148064077	-31852164.210433517,235468393.5831626,5717296.047358483	313107336.06825423,-703413797.2702501,-4075316.394628525	91306469.58892192,1345720937.9519458,-27037780.231764793	151685955.72043666,2846347872.0996757,8601390.41553688	4304741732.465444,1177191910.1873293,-123449289.78321415	-553378.5630693524,102125.03235748806,17601.675509572364	413256126.81985945,290147243.4031661,-33035414.51641869	-7123648207.804254,1415251847.513993,-2271148774.9611216	
2032-06-22T00:00:00	267408000.0	-56596417.13244135,-31134192.736067567,2603913.7578848153	-25926770.123032413,104587663.38625893,2918480.0740673468	1288027.595308723,-151929658.25910038,28682.39511807263	-41804253.24601093,234758024.77930382,5946357.795271844	318187272.59235096,-700833139.604764,-4199711.833722979	86917656.52217643,1345989392.8419418,-26867694.60447961	148726507.17427045,2846365217.3359985,8639775.650318265	4304106641.829296,1179470633.201333,-123481580.6327483	-556811.3561806494,99477.17219394757,17670.01574544797	409695765.1954288,295876188.74031144,-34023171.53109833	-7124457049.798422,1413573408.9786339,-2272073427.968114	
2032-06-27T00:00:00	267840000.0	-48288679.60645445,-46961579.85074885,548458.6163857672	-40381834.471854635,99904901.07920343,3687953.4278096408	13921441.815362442,-151289417.39564422,28619.882414609194	-51680908.229420304,233618364.29584315,6164574.201904148	323249917.6973935,-698214456.0171382,-4323878.50650841	82527961.6422612,1346244263.996115,-26697337.659777284	145766898.95988572,2846379512.9060187,8678151.579249501	4303470351.9294195,1181749027.5873773,-123513837.07661349	-560229.4087817871,96798.52625492186,17738.244319348036	406057389.3037385,301548874.43319625,-35004454.992307454	-7125265490.937751,1411894890.9104483,-2272997953.133752	
2032-07-02T00:00:00	268272000.0	-36048604.30970392,-58947300.89392537,-1553616.326399468	-54044746.85620063,93236846.13833433,4384419.618772853	26452972.929393265,-149583780.76995856,28480.338977456093	-61465002.01778073,232055767.12592208,6371658.7036207765	328294978.2428145,-695557849.2226774,-4447809.427717894	78137429.18506545,1346485548.0970721,-26526711.10220951	142807134.21839768,2846390758.3522534,8716518.16017723	4302832862.935287,1184027092.7073777,-123546059.10558641	-563632.6758335999,94088.82514660085,17806.35964071643	402341910.2680514,307164384.33141565,-35979097.19777818	-7126073531.290625,1410216293.426488,-2273922350.442322	
2032-07-07T00:00:00	268704000.0	-21117417.395450454,-66480333.97763002,-3538547.1539963633	-66642996.19292114,84714633.29151781,4993959.9990993105	38794467.69585921,-146825172.46812603,28265.22306869179	-71139887.52185969,230077124.55149832,6567347.740285799	333322161.47247887,-692863424.296956,-4571497.610869229	73746103.40117224,1346713241.9865906,-26355816.639683068	139847216.092026,2846398953.2205167,8754875.350948215	4302194175.016706,1186304827.9233286,-123578246.71045244	-567021.0889621892,91347.78326333972,17874.362492976168	398550246.6374497,312721816.765238,-36946932.47361933	-7126881170.925446,1408537616.6437478,-2274846619.8781404	
2032-07-12T00:00:00	269136000.0	-4687750.930808827,-69169383.97569981,-5264984.666075498	-77925373.6613474,74507198.47635014,5504404.862008296	50859079.05649603,-143033049.72176653,27976.516193300486	-80689399.51486167,227689833.00682598,6751400.146388218	338331175.03472567,-690131288.6789448,-4694936.068700224	69354028.55520114,1346927342.6656866,-26184655.98343426	136887147.72409254,2846404097.0599236,8793223.109409451	4301554288.343806,1188582232.5973063,-123610399.88200659	-570394.5399224004,88575.08237739812,17942.25309096229	394683324.1772947,318220284.4877861,-37907797.17130634	-7127688409.910634,1406858860.6791666,-2275770761.4255447	
2032-07-17T00:00:00	269568000.0	12037701.79956422,-66778413.3398056,-6603346.5026225075	-87667306.88509473,62817770.32785915,5905592.936413825	62561785.74263929,-138233786.34967175,27616.671845331788	-90097855.02333485,224901764.74992147,6923596.546111792	343321727.00251025,-687361552.1739525,-4818117.813607037	64961248.925146475,1347127847.2946794,-26013230.848003387	133926932.259018,2846406189.4228897,8831561.39340818	4300913203.087046,1190859306.0914664,-123642518.61105275	-573752.8594016999,85770.36918218312,18010.02867878712	390742075.6645413,323658914.6156213,-38861529.6642959	-7128495248.31462,1405180025.6496277,-2276694775.0689025	
2032-07-22T00:00:00	270000000.0	27771630.580730658,-59220829.07742724,-7428505.266453523	-95675597.34133908,49879578.97223839,6189585.686022088	73819903.818696,-132460523.62824768,27188.618969216943	-99350052.5033699,221721240.3312206,7083738.756762683	348293525.8936342,-684554326.9563767,-4941035.858084589	60567808.801717706,1347314753.1932516,-25841542.95120901	130966572.84232172,2846405229.865133,8869890.160791516	4300270919.417212,1193136047.768047,-123674602.88840437	-577095.7946215271,82933.2643901281,18077.681791998122	386727440.6878296,329036848.56786525,-39807970.34428543	-7129301686.205857,1403501111.6719565,-2277618660.792608	
2032-07-27T00:00:00	270432000.0	41059505.90575545,-46617666.70697232,-7616969.351006949	-101792439.44492915,35950892.594340734,6350830.919418054	84553590.50591487,-125752989.39531988,26695.776467591524	-108431269.99034289,218157002.83174688,7231649.204250857	353246280.69107926,-681709727.5722474,-5063683.215171695	56173752.487667605,1347488057.840509,-25669594.014122188	128006072.6206149,2846401217.945675,8908209.369407296	4299627437.505416,1195412456.9893672,-123706652.7048834	-580422.98733754,80063.38400198898,18145.199389623234	382640365.4522736,334353242.0039978,-40746961.61713811	-7130107723.652816,1401822118.862921,-2278542418.58108	
2032-08-01T00:00:00	270864000.0	50206414.470115386,-29447839.064777426,-7052453.71850515	-105898622.7575916,21309512.61041542,6386271.824876492	94686338.62499,-118157286.16228889,26142.000795699656	-117327262.39761251,214218193.83016154,7367170.353864104	358179700.86341494,-678827870.9415619,-5186052.898898542	51779124.297132656,1347647758.8750339,-25497385.76104009	125045434.74160367,2846394153.226845,8946518.977103114	4298982757.523101,1197688533.1178274,-123738668.0513218	-583733.9553782968,77160.3770908975,18212.563512859968	378481802.5888763,339607264.7604767,-41678347.89849321	-7130913360.723976,1400143047.3392353,-2279466048.4187636	
2032-08-06T00:00:00	271296000.0	53275784.50831713,-8840229.051512923,-5649635.969391079	-107915845.40392627,6246873.090740857,6295399.283863973	104145459.86622041,-109725645.995599,25531.58916411549	-126024258.12764129,209914331.04886353,7490164.159220934	363093496.3853231,-675908876.3603851,-5308137.924740523	47383968.55495456,1347793854.0949435,-25324919.91945982	122084662.35408019,2846384035.274278,8984818.94172728	4298336879.642034,1199964275.5159104,-123770648.91855997	-587028.0882606707,74223.9880014083,18279.755101444567	374252710.96851134,344798100.786329,-42601975.60908511	-7131718597.487843,1398463897.217555,-2280389550.290131	
2032-08-11T00:00:00	271728000.0	48338253.2367319,12967017.515864324,-3414516.2655294267	-107808095.5222516,-8938101.30462156,6080247.094264296	112862557.06650254,-100516152.39791559,24869.25061637163	-134508955.1468948,205255287.62284902,7600511.5319432765	367987377.75821286,-672952865.5027269,-5429931.310075462	42988329.59601717,1347926341.45794,-25152198.220052302	119123758.60792461,2846370863.656918,9023109.221127868	4297689804.034308,1202239683.5461807,-123802595.29744816	-590304.6865804156,71254.14679623413,18346.764026615492	369954055.5204468,349924948.0778667,-43517693.1698	-7132523434.01293,1396784668.6144805,-2281312924.179681	
2032-08-16T00:00:00	272160000.0	34313305.13374082,32213985.88352791,-555311.6327365264	-105582086.83492595,-23945222.382171135,5745331.453036711	120773983.03015378,-90592429.47159903,24160.04082325101	-142768516.66419414,200251272.93011585,7698111.834247589	372861056.0309692,-669959962.4221836,-5551426.074646145	38592251.764566876,1348045219.0813665,-24979222.39663595	116162726.65409784,2846354637.9470205,9061389.773154378	4297041530.87235,1204514756.5712867,-123834507.17884529	-593563.1020856302,68251.05204367975,18413.607650056158	365586807.0553985,354987018.61261696,-44425350.99650358	-7133327870.367769,1395105361.6465545,-2282236170.0719376	
2032-08-21T00:00:00	272592000.0	12512598.557066938,44112107.753422186,2416320.854556605	-101286762.63492784,-38479197.86614568,5297537.622108316	127821283.19319841,-80023296.143537,23409.3696542643	-150790566.5409887,194912814.9187255,7782882.396311998	377714242.82082963,-666930293.5533766,-5672615.241025746	34195779.4135432,1348150485.2422602,-24805994.186150014	113201569.64464091,2846335357.7201543,9099660.555655599	4296392060.328905,1206789493.9539595,-123866384.55361974	-596802.9964708121,65215.10298502915,18480.3479061765	361151942.093022,359983538.28244865,-45324801.49465596	-7134131906.6209135,1393425976.4302645,-2283159287.951453	
2032-08-26T00:00:00	273024000.0	-12492047.150052574,45178710.264164425,4796493.220611984	-95011908.2796576,-52255580.01872497,4745958.060391765	133951621.31244971,-68882385.26955639,22622.968115381896	-158563184.5523347,189250743.86334643,7854758.059919834	382546650.3344005,-663863987.7132021,-5793491.835084438	29798956.90390773,1348242138.3774085,-24632515.328629494	110240290.73267187,2846313022.5552025,9137921.526481628	4295741392.577052,1209063895.0570123,-123898227.41264904	-600024.4901877099,62146.5253796205,18547.073237008735	356650442.6935774,364913746.8258948,-46215899.05369328	-7134935542.840929,1391746513.082041,-2284082277.802805	
2032-08-31T00:00:00	273456000.0	-34839259.54627549,35700316.117603935,6071123.542965118	-86885934.5699205,-65006374.08168134,4101687.3992325105	139118185.05020827,-57247728.19105082,21806.830384787172	-166074901.60807985,183276177.48412228,7913690.749439523	387357991.38879836,-660761176.1019049,-5914048.886457026	25401828.60397419,1348320177.083405,-24458787.56717938	107278893.072382,2846287632.034366,9176172.643482447	4295089527.790195,1211337959.2433429,-123930035.74681991	-603227.8419777161,59044.97503345352,18613.835671357305	352083296.29357255,369776897.75992477,-47098500.04116614	-7135738779.0963955,1390066971.7182581,-2285005139.610596	
2032-09-05T00:00:00	273888000.0	-50570814.25518522,19098921.777723644,6156918.284540407	-77072912.42803715,-76485194.4073791,3377580.441996891	143280567.19845328,-45201302.901027046,20967.218757022172	-173314695.0311137,177000507.35991353,7959649.070899174	392147979.4328914,-657621992.3039585,-6034279.42901355	21004438.88874466,1348384600.1166968,-24284812.647949874	104317379.81903394,2846259185.7431674,9214413.864509106	4294436466.142064,1213611685.8759322,-123961809.54702842	-606412.9272778542,55909.65425646315,18680.611411189497	347451495.54547024,374572258.3115045,-47972462.79668665	-7136541615.455912,1388387352.4552343,-2285927873.3594565	
2032-09-10T00:00:00	274320000.0	-58505586.07912929,-618337.1448644339,5273073.7069733385	-65768952.69043812,-86471875.44006208,2587979.876739815	146405120.9802243,-32828546.051003877,20110.59700480476	-180271983.9768471,170435386.56118992,7992617.9400893375	396916328.5686466,-654446572.288725,-6154176.501334518	16606832.139241694,1348435406.3936236,-24110592.320109487	101355754.1289581,2846227683.270451,9252645.147412539	4293782207.806718,1215885074.3178444,-123993548.80417955	-609579.103097905,52739.74506389865,18747.32279846091	342756038.1615847,379299109.3490447,-48837647.62574268	-7137344051.988095,1386707655.4092307,-2286850479.0340424	
2032-09-15T00:00:00	274752000.0	-59191335.9574715,-20343057.178725276,3723874.2000182504	-53198033.57049835,-94776464.84633535,1748420.6187355071	148465284.96476966,-20217830.02316323,19243.578136016615	-186936625.07585835,163592718.4242593,8012598.2405520305	401662753.57259524,-651235054.4109006,-6273733.147191316	12209052.74184022,1348472594.9904547,-23936128.33581966	98394019.15955055,2846193124.2083845,9290866.45004487	4293126752.9585414,1218158123.9322293,-124025253.5091877	-612725.393260859,49534.66370664431,18813.875131129622	337997926.7620844,383956745.3136999,-49693916.79339624	-7138146088.761576,1385027880.6964538,-2287772956.619035	
2032-09-20T00:00:00	275184000.0	-53836548.233104534,-38025991.289668,1787627.9820420463	-39607382.72377497,-101242545.97222364,875317.678720355	149441872.31806114,-7459904.608348276,18372.922386348713	-193298908.37994313,156484646.39512324,8019606.5116257	406386969.9174334,-647987579.4107636,-6392942.416030228	7811145.087595511,1348496165.1434283,-23761422.450208068	95432178.06926842,2846155508.152464,9329077.730258107	4292470101.7722454,1220430834.082321,-124056923.65297651	-615850.6779373116,46294.09374226084,18880.17586596618	333178168.7269474,388544474.1505546,-50541134.51786526	-7138947725.845,1383348028.433052,-2288695306.099145	
2032-09-25T00:00:00	275616000.0	-43776798.172297135,-52386155.034649804,-308492.9526947327	-25262521.399031,-105749855.51060912,-14355.772935308516	149323321.73761395,5352695.630146297,17505.45901590376	-199349553.68168154,149123544.87416682,8013674.666455403	411088693.79374164,-644704290.414247,-6511797.363458574	3413153.5715804994,1348506116.248783,-23586476.421343207	92470234.01763134,2846114834.7015133,9367278.945905566	4291812254.422869,1222703204.1314368,-124088559.22647887	-618953.7951525504,43017.942352515485,18946.13958432525	328297776.0517541,393061617.2397952,-51379166.96399746	-7139748963.30703,1381668098.7351182,-2289617527.459107	
2032-09-30T00:00:00	276048000.0	-30297379.797449738,-62623100.282911494,-2381201.9857250005	-10442075.580580248,-108216179.11733006,-903393.8558869809	148105905.18510848,18126275.31217383,16648.040637972765	-205079707.2690395,141522010.9900727,7994849.739972107	415767642.13184035,-641385332.9328263,-6630291.051733792	-984877.4077905975,1348502447.8627894,-23411292.01020831	89508190.16521278,2846071103.457689,9405470.054840326	4291153211.0857773,1224975233.4429803,-124120160.22063667	-622033.5835869606,39706.29532170489,19011.687585716543	323357765.2072451,397507509.3279826,-52207882.236652315	-7140549801.216347,1379988091.718689,-2290539620.683682	
2032-10-05T00:00:00	276480000.0	-14614259.05996128,-68226942.69694354,-4277317.858252905	4567545.897392888,-108598522.28935078,-1774681.135140501	145793886.12835065,30766632.030739047,15807.523080738261	-210480939.1717518,133692857.22993521,7963193.666805744	420423532.6237371,-638030854.8632504,-6748416.550252885	-5382903.449422104,1348485159.7017787,-23235870.980675578	86546049.67364241,2846024314.0264816,9443651.014917135	4290492971.9366617,1227246921.38044,-124151726.62640125	-625088.8992679002,36359.38637892965,19076.746391757995	318359157.00258017,401881498.4595254,-53027150.37400918	-7141350239.641645,1378308007.4997451,-2291461585.7576575	
2032-10-10T00:00:00	276912000.0	2084007.6712540626,-68873803.79244544,-5861375.277325366	19477512.756950177,-106893565.93432833,-2611508.207802847	142399625.50963673,43179737.0832559,14990.669999504462	-215545240.95247987,125649104.85277358,7918783.08896108	425056083.74517787,-634641006.4870907,-6866166.936042935	-9780880.15020733,1348454251.642163,-23060215.09948069	83583815.70560089,2845974466.0167174,9481821.783990264	4289831537.15154,1229518267.3073902,-124183258.4347331	-628118.6220786874,32977.578887765325,19141.246462690633	313302976.45224184,406182945.90844494,-53836843.3408195	-7142150278.651637,1376627846.1942103,-2292383422.665847	
2032-10-15T00:00:00	277344000.0	18569963.479677223,-64385802.54413682,-7006274.962610297	34001887.9477447,-103137425.74388349,-3397874.9933361933	137943630.26735505,55272437.95863307,14204.119744885713	-220265024.09184405,117403978.01421072,7861709.192962714	429665014.77776897,-631215940.4701176,-6983535.294253141	-14178763.105693111,1348409723.7204528,-22884326.136195958	80621491.42481898,2845921559.0405617,9519982.319915056	4289168906.906756,1231789270.5874898,-124214755.63660198	-631121.657928368,29561.3564803351,19205.12138817414	308190252.64652014,410411226.1105112,-54636835.02161948	-7142949918.315053,1374947607.9179528,-2293305131.3930883	
2032-10-20T00:00:00	277776000.0	33498459.53985706,-54749399.21224894,-7587558.712825712	47862816.68787607,-97404741.88242878,-4118777.5455299765	132454538.50411408,66953178.32833655,13454.357317075133	-224633119.0128207,108970898.53029108,7792077.576076694	434250045.831164,-627755811.8614774,-7100514.71864748	-18576507.91075165,1348351576.133271,-22708205.863205016	77659079.99607158,2845865592.7135186,9558132.580547333	4288505081.37898,1234059930.5844862,-124246218.22298676	-634096.9383494166,26111.321686167797,19268.307639529827	303022018.62551534,414565726.59581894,-55427001.21391724	-7143749158.700634,1373267292.7867851,-2294226711.9242506	
2032-10-25T00:00:00	278208000.0	45324357.16129434,-40206166.93107368,-7483281.925822418	60795518.02842877,-89807130.91247174,-4760474.731410362	125969038.9654204,78132730.67537554,12747.61586413905	-228642774.78663012,100363481.20847228,7710008.141131528	438810897.865279,-624260778.0926676,-7217098.312099367	-22974070.160242066,1348279809.2373593,-22531856.05567622	74696584.58517912,2845806566.654436,9596272.523743391	4287840060.7452083,1236330246.662211,-124277646.18487561	-637043.4188300363,22628.2049851868,19330.745202162983	297799311.2565893,418645847.92186946,-56207219.621366434	-7144547999.87714,1371586900.9164627,-2295148164.2442245	
2032-10-30T00:00:00	278640000.0	52246542.470394894,-21453958.47386244,-6585320.601623118	72553013.59052369,-80491035.95546103,-5310731.529028166	118531721.15601496,88724933.65906173,12089.856264229864	-232287659.55926508,91595529.67351969,7615635.019383371	443347292.71254796,-620730998.9762669,-7333279.187089294	-27371405.449681144,1348194423.549582,-22355278.491535664	71734008.35900323,2845744480.4855046,9634402.107360125	4287173845.1827626,1238600218.1845834,-124309039.51326597	-639960.0806602712,19112.890699996777,19392.380048789815	292523171.11519116,422651003.60722035,-56977369.84693624	-7145346441.913351,1369906432.4226844,-2296069488.3379292	
2032-11-04T00:00:00	279072000.0	52277063.8808663,-9528.095451558707,-4835347.923846765	82910533.56066988,-69635014.43282624,-5759035.972501311	110194851.57709752,98647427.32930622,11486.717825680971	-235561861.73500967,82681032.61561047,7509106.520795975	447858953.1002026,-617166636.7044023,-7449050.466207236	-31768469.375913724,1348095419.7469258,-22178474.951441586	68771354.4854432,2845679333.832262,9672521.289255738	4286506434.869291,1240869844.5156107,-124340398.19916451	-642845.9525353633,15566.468321216762,19453.170643725993	287194642.3689859,426580620.06577814,-57737333.38608894	-7146144484.878054,1368225887.4210942,-2296990684.1903086	
2032-11-09T00:00:00	279504000.0	43683806.961773604,21297857.142881975,-2305770.800198823	91669544.2143077,-57446505.42168467,-6096787.065737154	101018075.83145474,107822379.23022166,10943.429740794003	-238459891.9507137,73634160.38718432,7390585.111034326	452345602.6725921,-613567855.8469346,-7564405.2826600075	-36165217.53778341,1347982798.6664948,-22001447.2187559	65808626.13343304,2845611126.3235936,9710630.027287126	4285837829.982766,1243139125.0193865,-124371722.2335869	-645700.1930188417,11990.304332481808,19513.101840209616	281814772.6652345,430434136.5418172,-58486993.6199828	-7146942128.840057,1366545266.0272791,-2297911751.786333	
2032-11-14T00:00:00	279936000.0	26154821.027924836,38135048.09327001,677860.5382629894	98661344.57070254,-44158121.146068424,-6317451.268854486	91068045.47317497,116177191.38440001,10464.807370781898	-240976685.87206542,64469261.87398298,7260247.414396256	456806966.0135616,-609934823.3493564,-7679336.780783266	-40561605.536804184,1347856561.3055022,-21824197.07951832	62845826.472939245,2845539857.591732,9748728.27931416	4285168030.7014875,1245408059.0600944,-124403011.60755849	-648522.2915272843,8386.062751963462,19572.205585611297	276384613.0214027,434211005.04576695,-59226235.808722265	-7147739373.868186,1364864568.3567698,-2298832691.110999	
2032-11-19T00:00:00	280368000.0	2351481.615715491,45872462.9730177,3493114.431231538	103750182.48241541,-30023510.108166195,-6416685.363119915	80417968.26077428,123645179.0997935,10055.199424780905	-243107607.8407128,55200861.56416486,7118284.241818856	461242768.66891855,-606267708.5304189,-7793838.116557658	-44957588.97783179,1347716708.8212645,-21646726.32241845	59882958.67495948,2845465527.2722626,9786816.003195882	4284497037.204081,1247676646.0020037,-124434266.31211334	-651312.3324567061,4755.492487704099,19630.568483949515	270905217.71892107,437910690.290681,-59954947.08465142	-7148536220.031285,1363183794.5250425,-2299753502.1493306	
